Latitude,Longtitude
41.09096419,29.06297372
41.04098178,29.04199711
41.11994932,29.0095193
41.10489904,28.99534329
41.03629113,29.01363324
41.0527166,29.0173482
41.0726297,29.02456218
41.05039176,28.98485551
41.09571089,29.0637819
41.10304163,28.98219167
41.0721238,29.06917248
41.0560639,29.04236373
41.04197758,29.03432364
41.08188748,29.02019419
41.04148883,29.02824255
41.06069589,29.00148087
41.1203488,29.03699039
41.07820352,28.99867639
41.06964448,28.97603245
41.12179825,29.03760297
41.09630378,29.0140743
41.10465779,29.03812814
41.1133965,29.05632932
41.07890599,29.05672046
41.07853382,29.04745167
41.09269776,29.02356866
41.08342912,29.07333353
41.09335884,29.07254899
41.08138189,29.03246342
41.04870211,28.98557321
41.08306925,29.05274932
41.03908751,29.01752254
41.09225234,29.06688285
41.04697491,29.01474143
41.0657674,29.06397004
41.06913428,29.01628166
41.08079133,28.97131388
41.06267798,28.99306471
41.06104232,29.07338808
41.04033375,29.01131155
41.09281735,28.99707327
41.05893013,29.03913398
41.12265263,29.01850196
41.10914976,28.98910411
41.08438272,28.98437738
41.08132044,29.0115692
41.09419308,29.01830033
41.09144633,29.00636485
41.06600268,29.03721879
41.06266321,29.04633359
41.04567713,29.04762929
41.09309085,29.07787555
41.05737495,29.07280623
41.05923366,29.00471366
41.03806938,29.03957618
41.06642883,29.02624054
41.0819599,29.00216688
41.08620912,29.06651725
41.08507078,28.98719296
41.09774815,28.97431518
41.09571097,29.03669927
41.04157375,28.99973395
41.11129602,29.03959557
41.10665029,29.00697338
41.04670502,29.05794014
41.03632716,29.00609036
41.06846961,29.05168849
41.08356703,29.00883906
41.04693248,29.00861042
41.06640193,29.01403608
41.05933515,29.00652701
41.0668891,29.05102599
41.05619417,29.02768094
41.0993696,29.00923357
41.08949769,28.97217647
41.06017219,29.03328878
41.09245517,29.07813878
41.09461706,28.98856353
41.04901576,29.00847489
41.06818461,28.96859788
41.07804454,29.06940519
41.08682809,29.01054669
41.0974217,28.98749455
41.0964886,29.07625732
41.05475624,29.05300225
41.07866296,29.03333602
41.07287064,28.97802544
41.1178312,29.04351554
41.09984299,29.05619867
41.09292295,28.97862272
41.0819205,29.00080572
41.10838332,28.99466288
41.04416037,29.05271206
41.10152269,28.97376646
41.06739882,29.04363332
41.12294484,29.03566217
41.03722499,29.03376782
41.06246182,29.0250507
41.08548588,28.98968199
41.07469326,29.05426556
41.08470228,29.08014592
41.09159401,29.05493285
41.08197799,29.00256422
41.08754948,28.97181725
41.06249319,29.04116194
41.09123057,29.02506572
41.08806224,29.06643095
41.10913365,29.03330491
41.10506869,29.03116714
41.05459883,29.04474301
41.07583671,28.96635675
41.05837173,28.99507551
41.05476339,29.03543097
41.11822059,29.0024917
41.06892921,28.97833176
41.12090312,29.00495546
41.1021327,28.99118153
41.11926112,29.04954176
41.08174834,28.96597796
41.10197141,29.01013268
41.10184313,29.05787766
41.06809149,29.02001601
41.08626655,29.06981953
41.11275535,29.05880478
41.04651608,28.98850207
41.0637967,28.98835159
41.04437587,29.05360626
41.0468506,29.01678475
41.09556895,29.04848595
41.08514736,29.07383728
41.07555542,29.0244499
41.12334805,29.01515159
41.08120092,28.99962561
41.04014119,29.01883916
41.05622346,29.06835068
41.10311027,29.05601972
41.0745196,29.01207458
41.06261896,28.98972148
41.09370807,29.07358996
41.12136561,29.01768216
41.09151315,28.97590981
41.11768474,29.03492799
41.06780427,29.02405643
41.08888655,29.01411172
41.0662914,29.00801743
41.10765953,29.00692743
41.06737033,29.008539
41.0623667,29.03312135
41.11003533,29.04854854
41.08329155,29.00151229
41.11733326,29.01707938
41.07517258,29.0300974
41.0635158,29.0717304
41.08073394,29.06786415
41.1105963,29.05540069
41.09190349,28.97687504
41.07115,28.99323569
41.08165812,29.01954073
41.05406494,29.060744
41.11481029,29.00626921
41.07755648,28.97004827
41.07870826,28.99223745
41.07029751,29.00137705
41.07913048,29.02914438
41.08637538,29.00218538
41.04624996,29.05410559
41.05254712,29.04473839
41.06720906,29.00346
41.08272029,28.99511984
41.07347178,29.04041574
41.11142599,28.98509421
41.06147798,29.02221227
41.06560744,29.00265516
41.09363726,29.01345699
41.11810825,29.00461856
41.08424062,28.99565997
41.07742769,29.00415252
41.06365563,28.99394155
41.12096439,29.01285125
41.04951378,28.98315827
41.06359591,29.03124883
41.11497504,28.99117661
41.11113795,29.0297752
41.11402274,29.02741254
41.03923431,29.02300093
41.08190106,29.0006551
41.08102679,29.0057133
41.08607124,29.0404573
41.06903468,29.04745781
41.09510475,29.0398795
41.09613825,29.0719825
41.05998062,28.9825865
41.05092538,29.05327898
41.06353938,28.99736167
41.11523663,29.00696823
41.06082296,28.98206621
41.08702983,29.0114927
41.04062927,29.04534518
41.09281129,29.05912777
41.08047595,29.02031845
41.05179491,29.02272356
41.09716731,29.03443834
41.09327256,29.03363394
41.06240719,29.01902694
41.06654944,28.98135611
41.08035908,29.07001384
41.11063957,29.00058377
41.1039255,29.00724161
41.04228685,29.02977585
41.09323196,28.9718092
41.05962009,28.98763083
41.08402911,29.03179875
41.0469636,29.03472633
41.05256341,28.99799793
41.08439909,28.96918738
41.06585986,28.97715594
41.09507231,29.06000347
41.11174876,28.99888521
41.05316456,28.99754017
41.11626149,29.04925929
41.07807817,29.03684977
41.07413317,29.04406007
41.09388677,29.03493739
41.08606349,29.03033117
41.0582106,29.04850652
41.0501566,29.06603553
41.04794364,28.98225575
41.04418958,29.03607917
41.0498033,29.01140758
41.05598539,29.04287343
41.10631714,29.06940214
41.05364789,29.03361589
41.05601803,29.07202202
41.09282438,29.06623497
41.07801409,28.98714318
41.09784764,29.05154207
41.11153822,29.04265065
41.04576204,29.04520588
41.1231849,29.01119923
41.06964945,28.99513127
41.11261619,29.03289769
41.08366352,29.02068692
41.07947422,28.98590419
41.04773605,28.98463552
41.07146509,29.00808239
41.11858919,29.01898401
41.0659645,29.02027639
41.0735653,28.97092758
41.0947739,29.04906549
41.11387862,29.0365923
41.11113382,29.01425076
41.08917614,29.02326772
41.09721693,29.01773411
41.09260647,29.0666049
41.06733225,29.01229561
41.08666504,29.06433772
41.0945918,28.97582529
41.05637243,29.05069519
41.07312678,29.05659364
41.10154801,29.00716249
41.04102643,29.04002006
41.0528491,29.06470069
41.08182547,29.06477329
41.06746485,29.0230316
41.07796867,29.08119734
41.03943203,29.04361073
41.12078943,29.03327393
41.10415724,28.9971941
41.08493116,29.03334734
41.04311175,29.02505041
41.12176224,29.02814742
41.08419831,29.06882489
41.07156845,29.01290385
41.05365027,29.03122454
41.10099363,29.00699161
41.11955494,29.0273381
41.10413893,28.98193599
41.07853952,29.01989626
41.084891,28.99837292
41.06598074,28.9708161
41.09503891,28.98246499
41.06975714,29.04860101
41.08711965,28.99088783
41.08948037,29.03769
41.05994555,29.02332774
41.06638828,28.98614249
41.11857943,29.0218184
41.08116274,29.01105561
41.05557943,29.01453722
41.07035785,29.04595637
41.10966218,29.06098997
41.0537718,29.05706929
41.07310135,29.04881796
41.07161838,29.02812614
41.05844809,29.04298987
41.04229264,29.0525163
41.03708288,29.02769042
41.06919423,29.03537031
41.1199465,29.02366161
41.05255245,29.02683272
41.04942077,29.04886121
41.08865101,29.00765725
41.05842747,29.06541639
41.08669269,29.02016367
41.06493639,28.98939265
41.11141556,29.0110365
41.04864524,29.04771837
41.06503246,28.99978154
41.08839869,28.97394674
41.07967637,29.03604004
41.07622306,29.05420434
41.12274923,29.03823911
41.10018739,28.97140961
41.11814038,29.01194313
41.11469558,29.04413461
41.05983762,28.97808489
41.04464755,28.99623366
41.07320809,29.00535955
41.11808549,28.99381205
41.05722419,29.06552014
41.1175264,29.05223373
41.05628133,29.06272717
41.0645024,29.06713016
41.105199,29.05329213
41.0924489,29.02917615
41.11791433,29.04933803
41.11086124,28.98966275
41.03733976,29.04060077
41.08363889,28.97225163
41.05529954,29.0608879
41.06821655,29.00724522
41.06659851,28.98336159
41.07225483,28.97206184
41.09536845,29.0317084
41.09772462,29.00110527
41.08397519,29.0470726
41.10180175,29.03840653
41.11989607,29.01146018
41.12027233,29.03901408
41.05214394,28.97972885
41.05701021,29.0248756
41.08814604,29.01276637
41.10591884,29.06796983
41.04717299,29.01156332
41.10806112,28.9966133
41.07822898,29.00021557
41.0805346,29.00148861
41.07527229,28.98062442
41.09867188,29.03928159
41.07161169,29.02392294
41.08258285,29.06527692
41.08733206,28.97768751
41.10057877,29.0701442
41.04451438,29.04872608
41.10649709,29.03646805
41.10748449,29.0391786
41.11722197,29.01162578
41.08498958,29.0801427
41.03783598,29.01898582
41.07179626,29.03944718
41.05078563,29.00185062
41.06097821,29.03390959
41.06263553,28.98655837
41.06281706,28.97555293
41.12439576,29.02381293
41.10280466,29.00685057
41.05651857,28.98798076
41.06896956,29.02748605
41.10088509,28.97262969
41.0651714,29.04545944
41.09378471,29.03838427
41.04988643,29.04202096
41.09198445,29.00623138
41.11598001,29.05446456
41.05377536,29.03240837
41.05853031,28.99632195
41.09563741,29.00199609
41.11395499,29.06012708
41.05941059,29.02428083
41.10039116,29.0089837
41.06225206,28.98556901
41.09113535,29.05641578
41.0899032,28.96756966
41.069794,29.0589964
41.07458799,28.96846768
41.08779294,28.99968245
41.03669419,29.01148082
41.08449247,29.04659696
41.08023457,28.99953261
41.10324476,28.98227142
41.1181303,29.0241676
41.04816614,29.06291071
41.07857551,28.97649005
41.10783116,29.03268947
41.04758937,29.06141277
41.1051235,29.02684765
41.06546696,28.99884004
41.08381469,29.0627603
41.06807409,29.05764503
41.07783837,29.06984581
41.08884934,29.01806466
41.05220886,29.0033668
41.05566648,28.98069549
41.11962946,29.00755488
41.08782301,29.03727179
41.10469949,29.05414667
41.03750521,29.04006099
41.0873032,29.01398967
41.06291947,29.05627947
41.06883376,28.98803209
41.11732618,29.02933968
41.1040365,29.03288717
41.04825212,29.03012521
41.09234909,29.07610698
41.07796795,29.04022841
41.08865219,29.05153397
41.10959357,29.02856397
41.09236592,29.00448965
41.1193705,28.99854903
41.04430835,29.0388395
41.07662899,28.99006893
41.0680733,29.00336369
41.08191097,29.0077976
41.0843169,29.05403905
41.05135664,29.02404448
41.08979333,29.07869995
41.08138047,29.07139266
41.04492174,29.01293497
41.08544826,28.98100525
41.09814686,29.02948694
41.09307417,29.02940793
41.04992886,28.98029938
41.04108187,29.00704643
41.07283645,29.0548146
41.07902641,28.97746055
41.10865611,28.98175096
41.11399169,29.0298862
41.03973305,29.04772989
41.0856279,29.01360861
41.11120291,28.9986438
41.05606257,29.03564541
41.09835669,29.03797329
41.05875258,29.04867599
41.05999559,29.00137626
41.05186696,29.05580426
41.07293148,29.03927171
41.10435923,29.01194939
41.08183607,29.07694604
41.05551501,29.05754086
41.05982584,29.04868481
41.10424648,28.9740382
41.03674326,29.03506205
41.07710379,29.02079052
41.06147995,29.04571901
41.11717946,29.01913148
41.0405164,29.02936909
41.09362144,29.07295474
41.04252585,29.02974013
41.03804229,29.01098699
41.12090575,29.0156876
41.11567208,28.99387929
41.12011987,29.0373414
41.05887935,29.02896332
41.06778751,29.0092608
41.05782052,29.03471915
41.07045572,28.96617181
41.10370366,28.99617664
41.05479732,29.00261806
41.04819168,28.99814228
41.0976049,28.99775865
41.10263863,29.05761612
41.10698215,29.02087671
41.04688344,29.05432137
41.10564308,29.03741047
41.08875712,29.06064849
41.07458904,29.00473239
41.10549603,29.01134528
41.0552218,29.02501847
41.11612522,29.04999864
41.07435648,29.04409209
41.11821376,29.03062323
41.07208623,28.98280248
41.09595878,29.06461901
41.04760793,29.0245028
41.08946391,29.02937924
41.10128065,28.9731013
41.05712386,28.99807659
41.08397781,29.00605216
41.09897585,29.01705231
41.08698423,29.02174427
41.0591696,29.02916446
41.11486043,29.00156344
41.03950535,29.02796414
41.05698365,29.01488191
41.0593262,29.07182237
41.09723889,29.05060957
41.11163005,29.03684865
41.09034595,29.05176153
41.03802563,29.01398049
41.04558772,29.00978531
41.05069848,29.00234388
41.06101292,29.03209247
41.10825207,29.03716764
41.04534167,29.02212746
41.07014817,29.02331104
41.04486674,28.99531497
41.11610106,29.01756837
41.05483202,29.04781134
41.09436175,28.99588349
41.08783314,29.03217889
41.07612178,29.0569319
41.04804148,29.04523745
41.07689818,28.96946155
41.07671687,28.99376267
41.10043593,29.02494561
41.04549243,29.00791653
41.06259539,28.97793233
41.09462788,29.03692836
41.08070208,29.02878922
41.09662911,28.96835834
41.06963533,29.03874072
41.07039521,29.01682077
41.10477407,29.03667872
41.06789432,28.97994285
41.06666927,29.01835676
41.11439277,29.03395671
41.08608999,29.03779515
41.10882769,29.02105132
41.0411968,29.01092682
41.06712073,29.01050944
41.08280771,29.00816783
41.07553149,29.02114704
41.05640387,28.98772372
41.03959492,29.007869
41.06290351,28.97097203
41.10007111,29.07399965
41.08464302,28.99399308
41.08877072,29.06115477
41.08925298,29.00550664
41.07978821,29.00395977
41.08964406,29.03842562
41.04772815,29.05720985
41.06088147,29.07069677
41.04512353,29.01811421
41.08974935,29.06194251
41.04400011,29.01512065
41.04889091,29.02461946
41.07791299,29.01841678
41.09784539,28.98823956
41.11162563,29.03637917
41.09330306,28.97233686
41.09322268,29.01205403
41.10227185,29.06971144
41.07740009,29.02604435
41.10045273,29.00558077
41.06003879,29.00305208
41.11685629,29.02423371
41.04955107,29.01189535
41.07701418,29.03056299
41.08565408,28.9794985
41.10159592,29.05974123
41.0495063,29.04031511
41.10058585,29.01741038
41.0580146,29.0683845
41.10481877,29.03850875
41.12013082,29.00256465
41.07839656,28.97992288
41.11776784,29.03808185
41.05349576,28.99360756
41.08546576,28.97776151
41.09780836,29.02257335
41.04272816,29.02436194
41.06492771,29.07473437
41.0832126,29.00003011
41.07769743,28.97038231
41.0356197,29.03298229
41.10418619,29.00089289
41.10345191,29.05125489
41.0526921,29.02128555
41.1122784,29.00746731
41.08212942,29.0425158
41.05633077,29.04117447
41.0702484,28.9861462
41.03640006,29.03416332
41.11075774,29.01432212
41.11638791,29.04201876
41.05179647,29.02456064
41.06319852,29.03897258
41.09108581,29.05905918
41.0694242,29.03345741
41.07723646,28.96611494
41.07803958,29.04140631
41.04550151,29.00186415
41.11950171,29.04357234
41.06425743,29.01038696
41.08736986,28.9867682
41.05697782,28.97544343
41.08711132,29.05983968
41.0578003,29.0098959
41.04185084,29.05283257
41.03565408,29.03186072
41.08715498,29.04159638
41.05958733,29.00646082
41.03571713,29.03266751
41.05610235,29.06765235
41.04390695,29.03252208
41.06947355,29.07626864
41.09109991,28.97916769
41.0486436,28.98330226
41.12164087,29.00375046
41.04153763,29.03003714
41.07020756,28.99372935
41.10387498,29.03058147
41.0380057,29.00561049
41.09793771,29.03189307
41.12010238,29.02646487
41.0419154,29.03760312
41.08422049,29.01919331
41.1002008,29.06356774
41.08708435,29.06869429
41.09933446,29.02869638
41.10309087,29.07039323
41.06590487,29.065509
41.09672505,29.07028322
41.06874942,29.02418884
41.098405,28.98513843
41.05898075,29.04711238
41.04891823,29.01218024
41.06470862,29.0257929
41.07315032,29.0098744
41.0584067,29.00016291
41.05201395,28.98221901
41.06881598,29.05883733
41.0739035,29.04190566
41.09531326,29.04215241
41.10440747,29.02585992
41.100918,29.05242434
41.1140927,29.04676215
41.05270761,29.06392444
41.09845122,29.05884997
41.08402727,28.98966166
41.08765182,29.05261581
41.06142881,29.05963913
41.04893846,29.01594458
41.07871037,29.05248947
41.07496666,29.04554442
41.09207395,28.96970447
41.041866,29.04088893
41.0758524,28.97037435
41.0577932,29.0058925
41.06874473,28.97267496
41.10047561,28.97166534
41.06346403,29.03591842
41.08005048,29.05728042
41.07796191,29.06111928
41.06694839,29.0032973
41.05919142,29.03877864
41.07383426,28.98867707
41.11582825,28.99228851
41.06012134,29.02796989
41.1179722,29.04965555
41.08757894,29.04098462
41.10908943,29.03908687
41.1013654,29.01123447
41.04054018,29.03496772
41.06217519,29.03349948
41.04958212,28.97833967
41.09831753,28.97486691
41.10152563,29.03142017
41.06192342,28.98227624
41.04195898,29.05510559
41.04170056,29.00951954
41.08441962,29.06427134
41.03870884,29.03756737
41.03507942,29.02237455
41.04611548,28.98680407
41.07946907,28.998169
41.09296656,29.07756374
41.10608615,29.04286343
41.09803586,29.02653504
41.07449499,28.97130424
41.07739001,29.00672751
41.06720341,29.05996796
41.08637928,28.98592605
41.07231367,29.03850494
41.10589525,29.03461593
41.07431062,29.04544916
41.05186515,28.98147695
41.08929237,29.04374694
41.03910907,28.99921159
41.06911484,29.06410297
41.11309714,29.01602899
41.05167094,29.04847811
41.11308504,29.05090199
41.12211915,29.02189691
41.08463,28.96391985
41.11448581,29.04630419
41.06781577,29.05509406
41.09294115,29.05760324
41.08913245,28.97752885
41.11252362,29.02673748
41.04834652,28.98421402
41.06524878,29.00015489
41.09418011,29.05960245
41.07930246,28.96874584
41.09530614,28.97989709
41.06895602,29.04870708
41.058741,28.98619114
41.0958012,28.98604832
41.08161322,29.05968694
41.04892101,29.0248163
41.11947208,29.0227214
41.07702146,29.04895319
41.07139218,29.06091662
41.10348742,29.00047523
41.05858929,29.07347005
41.05599864,29.021278
41.08269895,29.05235673
41.10245967,28.98949867
41.11921736,29.0357927
41.04589997,29.03566144
41.04965837,29.03674183
41.10259445,29.02308019
41.09634562,29.06022303
41.09452514,29.0119875
41.08101789,29.06702056
41.04792908,29.02792747
41.09606632,29.05233114
41.05723191,28.98534248
41.07332828,29.00598423
41.10684384,29.04085238
41.06222844,29.03745445
41.08970642,28.99883792
41.06871439,28.96776992
41.07295234,29.02370109
41.07953281,29.05862422
41.09278638,29.04436975
41.09149881,28.98918037
41.05456165,29.04439335
41.09260555,28.99160063
41.08260588,29.00068103
41.085249,28.99705451
41.07381846,28.98255099
41.06580895,28.99076981
41.08563,29.02552685
41.09016965,29.02828627
41.10694769,28.99168693
41.06198212,29.07169124
41.08513466,29.00680641
41.10018534,29.05490283
41.10644807,28.99238343
41.1174624,29.01336213
41.06770427,28.97475501
41.09101476,29.06877041
41.06624573,29.01843999
41.11381937,29.02619074
41.07067837,29.00986668
41.06309458,29.05551701
41.09488114,29.0104681
41.12056216,29.01359012
41.06908048,29.04249327
41.06882889,29.02821076
41.06487482,29.04388666
41.11526038,29.02426988
41.08556323,29.05804789
41.09226094,28.98274066
41.10283683,28.99862941
41.03534874,29.03026644
41.08824561,28.98472207
41.0605806,29.00649305
41.11705655,29.05006997
41.05618475,29.0211681
41.03680733,29.02332733
41.12300684,29.02662828
41.11171597,29.01306005
41.04201491,29.03524379
41.0607528,29.00566726
41.09305127,29.06140238
41.05129542,29.05250053
41.12042547,29.00753899
41.05430634,29.00186171
41.03486833,29.02371703
41.08710662,29.02083578
41.07213856,29.01126106
41.09007692,29.02430452
41.10093749,29.03596805
41.04631577,29.03515687
41.06365796,28.98602339
41.11851003,29.00004925
41.11000629,29.0125011
41.06497996,29.0112225
41.076363,29.00377443
41.06503845,29.04502227
41.11049201,29.06490143
41.05494325,29.06283343
41.0765153,29.03297732
41.07953476,29.04970901
41.0924949,29.05893984
41.10572629,29.058962
41.05736708,29.01113634
41.04023666,29.02122657
41.10146598,28.98480823
41.07466337,28.98795848
41.09308612,29.00713509
41.05215174,29.0370745
41.04940376,28.98825483
41.06394712,28.97716855
41.08617326,28.97403428
41.10188491,29.03701691
41.11374744,29.02245705
41.10815782,29.06426826
41.07097814,29.07849297
41.08486615,29.07744952
41.08254921,29.03538365
41.09692076,29.02798753
41.10148238,29.07025794
41.11791666,29.04344648
41.08868107,29.02717056
41.09152867,29.01995172
41.11522603,28.99529422
41.03937397,29.00693718
41.07590933,28.98603127
41.11713848,28.99721019
41.06651632,29.05383477
41.07664485,28.99661065
41.05204091,29.04064486
41.12154326,29.0042283
41.1028341,28.97280662
41.11511042,28.99094338
41.06144834,28.99599994
41.05523613,28.99122062
41.05344197,28.97856736
41.11103464,29.01139493
41.09249821,29.04432191
41.09691689,29.02455542
41.11312093,28.98651806
41.11209366,29.02683976
41.09417917,29.03377353
41.07753312,28.98904966
41.09802419,29.0361238
41.12278263,29.0136945
41.11378778,29.05692375
41.11485518,29.04856479
41.11107441,29.04933615
41.1128999,28.9914062
41.11479302,29.00052751
41.1008286,29.05788151
41.04473745,29.00285609
41.05003687,28.98852052
41.0670273,28.99928186
41.06060772,29.0461441
41.10221814,29.02242706
41.07610286,29.02302074
41.09249831,28.98811331
41.04312107,29.02931109
41.04417352,29.04099562
41.05761441,29.07258892
41.05364872,29.02560335
41.07171539,29.07720748
41.06681704,29.05667586
41.05148833,29.04567719
41.07704255,28.96422239
41.05734275,28.99465615
41.07676855,29.02761101
41.08835559,29.00589061
41.1170608,29.04197285
41.0537839,29.04280994
41.03755054,29.03191833
41.11813787,29.00370633
41.05027454,29.01694399
41.10846898,29.06611709
41.05367647,29.05503172
41.04902293,29.01914197
41.08502763,28.97420826
41.08724385,29.02735558
41.07961913,29.00526725
41.04153007,29.04269302
41.04257602,28.99897786
41.08130141,29.00252495
41.07699314,29.04604035
41.10342531,29.02830988
41.10666892,28.99741113
41.08940921,28.98700211
41.09423692,29.03519276
41.09429263,29.06808055
41.08669676,29.079235
41.08704526,28.9681455
41.03711049,29.02624843
41.07126707,29.07319751
41.07219914,29.00951567
41.05516239,29.05465594
41.0929071,28.96745938
41.04420077,29.01261093
41.11585754,28.99393935
41.06724956,29.01067681
41.05300985,29.00099266
41.086971,28.96925653
41.06709078,28.98732821
41.11261658,29.0309621
41.06023924,29.06111223
41.11087669,29.02596383
41.05456088,29.007992
41.06539058,29.01840337
41.0758139,28.96339344
41.09243217,29.00188474
41.1235055,29.01400064
41.09726971,29.05430909
41.04067779,29.0016728
41.07404419,29.06830513
41.10489903,28.98954908
41.04512926,29.01145541
41.0604689,29.0689209
41.05591665,28.98666348
41.0442504,29.04109974
41.0455941,29.04275051
41.1048002,29.03992588
41.10266151,29.00678168
41.10886223,29.01304163
41.10076976,29.07020989
41.07465935,29.04291758
41.08910602,29.00064923
41.09515346,29.07828878
41.11758375,29.04088041
41.0874944,29.00497091
41.06884527,28.98793313
41.06746878,29.02616275
41.11212828,29.05886094
41.0982429,28.99409676
41.09646134,29.0088442
41.094574,28.97117448
41.10000236,28.98878709
41.05934826,28.98284725
41.11052184,28.9904918
41.08310083,28.97097128
41.0961765,29.03231217
41.04543331,29.05500714
41.0915986,28.99097332
41.08562909,29.06413252
41.09189873,28.97344045
41.06199382,29.00134999
41.06788245,29.07198591
41.07825167,29.0074741
41.0782418,29.02279309
41.06419219,29.03706655
41.0620376,28.97155514
41.09646627,28.99118794
41.0565917,28.98080515
41.07761958,28.98948387
41.03672479,29.00713778
41.06566965,29.0759537
41.0660098,29.04333931
41.07619694,29.03164604
41.09897939,28.98881022
41.04595179,29.00704895
41.0730178,28.99554506
41.08838387,28.99339306
41.08231334,28.96474004
41.07981185,29.07216457
41.07605124,29.02214434
41.07327174,29.00267639
41.10596885,29.07044301
41.04145676,29.00204403
41.08124163,29.0486109
41.04626067,29.01659151
41.08575852,29.0685175
41.08157635,29.06229277
41.07754638,29.00899249
41.11469932,28.99616439
41.09346516,29.02165164
41.098976,28.98468285
41.1207237,29.00610727
41.09256266,29.04021214
41.06038841,28.96968518
41.06960154,29.02054088
41.11677699,29.00196973
41.0843446,29.04058857
41.09676679,29.07557701
41.0958051,29.04993791
41.08830088,28.98579259
41.06301307,29.04580771
41.09408216,29.02341518
41.04481982,29.03233328
41.101991,29.02688771
41.08376173,29.04531809
41.08702922,29.04514376
41.07820674,28.97443801
41.08265465,29.05331852
41.06788728,29.05165016
41.04261097,29.03145796
41.05804206,28.97588976
41.08513606,28.97068889
41.05849951,29.01172895
41.09391183,29.01878404
41.11756323,29.01053989
41.08024084,29.08195335
41.08575548,29.02869329
41.09861714,28.99707313
41.08124532,28.97074801
41.06521866,29.05633268
41.11302476,29.05533834
41.12192907,29.03247408
41.05588405,29.0109579
41.09116176,28.97762725
41.05762598,29.02562035
41.08432901,28.98507001
41.10009601,28.98272719
41.06175057,28.98075954
41.07352286,29.00103485
41.09788241,28.98482283
41.05357658,28.98203505
41.07405308,29.06715121
41.11965706,29.00505559
41.08614117,29.01712534
41.0872791,29.02392044
41.0629606,29.02799912
41.06373228,29.05215872
41.1152607,29.04137519
41.09323409,29.01171107
41.07661394,29.05493108
41.08494163,28.98333884
41.05444304,28.97775194
41.08104128,29.07001787
41.10675237,29.03235278
41.07476216,29.04391611
41.09462183,28.97241224
41.11210154,29.02292735
41.06297612,29.03370498
41.06235798,29.00865871
41.09583332,29.05040075
41.10868591,29.0054865
41.10462872,29.02091098
41.09728183,29.03304855
41.09174015,29.02076276
41.0906663,29.05229981
41.09025114,29.00729547
41.06312423,29.0331662
41.09886152,29.02010295
41.06788248,29.04720841
41.06013279,29.04907825
41.10512284,29.0448209
41.09223272,29.05204449
41.08303214,29.07394582
41.10605061,29.02388672
41.07814767,29.08191086
41.11330877,29.02698251
41.05198117,28.99703147
41.05750956,29.07128038
41.0740477,29.02922657
41.05661633,29.0114844
41.04615903,29.0145561
41.07938389,29.00476556
41.03923508,29.04693148
41.09845705,28.9928084
41.06176944,29.05685925
41.04367309,29.02962104
41.11129042,28.98444142
41.099919,29.02794606
41.08690605,29.00450679
41.06862734,28.97628126
41.06278448,29.059067
41.07923255,29.03504092
41.11818167,28.99923126
41.09597492,28.97563736
41.0764864,28.99459689
41.0512022,29.00359289
41.03853815,29.02067687
41.10421675,28.97425963
41.09710654,29.00100583
41.10771838,29.04791621
41.067713,29.00449815
41.06566312,28.97935875
41.06602163,29.01789965
41.110442,29.03082433
41.0609536,29.06883243
41.07353271,28.98849743
41.05996588,28.97536407
41.09799315,29.06156501
41.08511064,29.03767998
41.10222545,29.03583647
41.07144265,28.9718054
41.06477305,29.02380045
41.04820535,29.00413242
41.10218834,29.06094302
41.09046449,28.98400337
41.09359276,29.00965992
41.04965252,29.0116114
41.0885009,29.06873945
41.10789157,28.99572596
41.06634421,29.03664224
41.08888584,29.04102341
41.10635325,29.01991294
41.09754177,29.0056007
41.07671593,28.99301348
41.06256779,29.01219782
41.10162131,28.99426187
41.09407301,28.9918073
41.05830185,29.06005438
41.11085005,28.98249908
41.04395567,28.99276568
41.09816229,29.04216693
41.09035213,29.01640965
41.11422964,29.02921912
41.05944001,29.03610615
41.11092635,29.06291817
41.08052523,29.02652519
41.03772163,29.03471009
41.05546112,29.04761938
41.05706596,28.9820115
41.07690711,29.05904217
41.06801124,28.99818149
41.08026585,29.03493308
41.11364632,29.01950419
41.12078743,29.00387432
41.05718409,29.07218128
41.08328351,29.05687249
41.10287785,28.97251935
41.09172644,29.00036807
41.07467292,29.00100788
41.06615362,28.99601962
41.0890008,29.00408487
41.06727328,29.02250195
41.07681322,29.02326986
41.03794194,29.00696707
41.05488221,28.99764584
41.06114622,28.97442471
41.09301247,29.04404481
41.03479769,29.0259711
41.11082479,28.98402711
41.08358275,29.07372143
41.07744072,28.99980182
41.10337792,29.02609263
41.07242461,29.02378467
41.07175352,29.06681573
41.12124484,29.03869277
41.09846732,28.98546568
41.07995868,29.07478769
41.06422258,28.9741989
41.04296911,29.0549724
41.09697473,29.01745382
41.05801306,29.03876652
41.10283779,28.99518768
41.0564881,29.03903586
41.10000048,29.03493986
41.04807687,29.03092476
41.05492749,28.99168257
41.04442043,29.03286673
41.04688558,29.01390773
41.1012284,29.02116645
41.07842348,28.9928181
41.11278143,29.02132368
41.05096982,29.05995526
41.06614324,28.97201709
41.05090698,28.97878832
41.07895761,28.98029408
41.06049645,29.06342185
41.05776441,28.98340399
41.09897982,29.06668341
41.07321893,28.97850077
41.08518405,29.05284196
41.06266093,28.9816135
41.05859918,29.023287
41.05799044,29.05574412
41.10414256,29.00203506
41.09864715,28.97715258
41.06503369,29.01206331
41.08064928,28.97572967
41.096777,29.06791011
41.09599788,29.02921276
